BSAA,BSBA,BSCA,PYEA,BSFA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,PLCB,PRCB,PLFB,PRFB,PKAC,PACC,PMPC,PPRC,RCHD,PGID,TGID,POID,PUND,PHPD,PSPD,PRSD,PGHE,PUHE,PPOE,PBRE,PEYE,TRAF,PPBF,PBSH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PPRI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,PTRK,PBTK,PTAL,PIBL,PHCL,PLEL,PREL,PLKL,PSPL,PLSL,PHLM,PSTM,PHAN,PJEN,PTEN,PLHN,PRHN,PLKN,PRKN,PLSO,PTHP,PIMP,PJMP,PTYP,PCAR,PSAR,PTAR,PLCR,PJER,PLKR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PPBS,PRBS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,BSBT,SPCT,BSCT,BSFT,PHGT,BSGT,PWGT,PHIT,BSPT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,PESV,PBFW,PLHW,PLTW,PLSY,PSTY,sgmp
1,7,7,3,1,7,4,4,40,Johari,Branch,0,7,7,70,0,0,0,0,0,0,0,40,76,0,37,3173,3313,47,3313,0,0,68,2,128,0,27,0,0,36,81,37,5,5,40,2,2,76,7,60,0,68,77,77,0,0,20,42,58,0,76,0,0,0,1,0,0,5,0,0,65,1,0,0,2,2,1,40,76,48,0,40,20,0,0,0,1,40,0,0,38,88,72,72,0,0,83,83,6,0,23,5,8,39,31,16,20,15,20,20,75,20,170,48,20,48,20,20,0,51,35,35,32,54,32,20,52,78,0,0,0,0,0
8,8,8,2,8,8,4,4,40,Jeshaun,Jones,0,8,8,92,0,0,0,0,0,0,0,40,87,0,43,2160,3314,47,3314,0,0,81,2,106,0,70,0,1,78,39,50,5,5,80,2,2,87,0,80,1,47,50,50,0,0,17,58,65,0,50,0,0,0,0,0,0,5,0,0,6,0,0,0,2,2,2,40,78,73,0,73,59,0,0,0,0,40,0,0,80,58,78,78,12,12,40,39,3,2,79,1,3,44,58,3,3,79,3,3,74,3,25,42,3,63,3,3,0,56,44,52,49,65,36,61,59,40,0,1,0,0,0
5,5,5,0,5,5,4,4,50,Ruben,Hyppolite II,0,5,5,78,0,0,0,0,0,0,0,50,91,0,76,2066,3315,47,3315,0,0,87,2,157,0,22,0,1,50,53,77,5,5,55,1,1,91,0,85,1,83,50,50,0,0,5,50,50,0,50,2,0,0,0,0,0,5,0,0,11,0,0,0,1,1,1,50,72,67,0,50,50,0,0,0,0,50,0,0,50,72,81,81,11,8,40,55,6,0,50,3,14,77,50,9,8,56,8,8,72,8,70,79,8,50,8,8,0,50,67,67,71,50,71,50,50,53,0,0,0,0,0
6,6,6,1,6,6,0,0,84,Taulia,Tagovailoa,0,6,6,94,0,0,0,0,0,0,0,50,89,0,50,23,3316,47,3316,0,0,73,2,124,0,71,0,0,50,18,50,5,5,50,2,2,89,0,86,1,50,50,50,0,1,0,47,50,0,50,0,0,0,0,0,0,5,0,0,3,0,0,0,1,1,1,85,74,63,0,50,45,0,0,0,0,50,0,0,50,63,87,87,7,0,40,21,6,2,50,1,0,50,50,5,5,50,5,5,71,5,40,50,5,50,5,5,0,45,50,50,50,49,50,47,45,24,0,1,0,0,0
6,6,6,3,6,6,4,4,41,Jordan,Mosley,0,6,6,86,0,0,0,0,0,0,0,40,93,0,74,9586,3317,47,3317,0,0,80,0,177,0,25,0,0,52,46,67,5,5,51,1,1,93,0,84,1,73,45,45,0,0,5,54,53,0,42,2,0,0,0,0,0,5,106,0,18,1,0,0,1,1,1,39,74,82,0,48,54,0,0,0,0,40,0,1,51,72,78,78,8,0,52,46,6,0,44,3,17,65,80,6,5,47,5,5,73,5,45,69,5,58,5,5,0,55,80,80,52,56,51,52,52,46,0,0,0,0,0
6,6,6,0,6,6,4,4,40,Corey,Dyches,0,6,6,92,0,0,0,0,0,0,0,40,91,0,32,4940,3318,47,3318,0,0,88,2,192,0,60,0,0,67,44,50,5,5,68,2,2,91,2,81,1,31,69,69,0,0,17,43,64,0,69,0,0,0,0,0,0,5,0,0,84,2,0,0,1,1,2,40,74,80,0,75,62,0,0,0,0,40,0,0,67,70,72,72,0,0,48,44,4,0,36,5,4,27,35,5,7,67,7,7,74,7,60,33,7,51,7,7,0,65,35,44,22,65,30,65,65,44,0,0,0,0,0
7,7,7,1,7,7,4,4,39,Dino,Tomlin,0,7,7,92,0,0,0,0,0,0,0,40,94,0,43,9560,3319,47,3319,0,0,88,2,128,0,37,0,0,63,40,42,5,5,68,2,2,94,11,81,1,40,50,50,0,0,0,55,53,0,50,1,0,0,0,0,0,5,0,0,16,1,0,0,2,2,1,25,86,82,0,71,50,0,0,0,0,40,0,0,65,66,71,71,11,11,40,40,4,0,67,3,3,48,47,4,3,65,3,3,72,3,30,39,3,34,3,3,0,48,42,42,40,46,46,40,45,40,0,1,0,0,0
1,9,9,0,9,9,4,4,50,Andre,Porter,0,9,9,70,0,0,0,0,0,0,0,46,71,0,69,9531,3320,47,3320,0,0,60,0,142,0,17,0,1,50,45,69,5,5,50,2,2,71,10,76,0,73,34,27,0,0,5,50,50,0,43,0,0,0,0,0,0,5,0,0,90,1,0,0,1,1,1,50,82,50,0,50,50,0,0,0,0,47,0,0,50,85,71,71,0,0,50,45,2,0,50,5,12,68,50,16,20,50,20,20,75,20,165,69,20,50,20,20,0,50,50,50,69,50,68,50,50,45,0,0,0,0,0
6,6,6,2,6,6,4,4,24,Amelio,Moran,0,6,6,70,0,0,0,0,0,0,0,40,75,0,36,11568,3321,47,3321,0,0,53,2,174,0,33,0,0,39,39,34,5,5,38,1,1,75,14,58,0,34,75,76,0,0,5,32,31,0,75,0,0,0,1,0,0,5,0,0,70,1,0,0,1,1,1,34,74,54,0,31,35,0,0,0,1,41,0,0,42,80,67,67,0,0,40,40,6,0,29,1,9,26,34,6,18,35,18,18,77,18,150,31,18,39,18,18,0,32,18,18,24,31,16,34,31,40,0,0,0,0,0
5,5,5,0,5,5,4,4,37,Terrence,Lewis,0,5,5,78,0,0,0,0,0,0,0,40,83,0,71,2154,3322,47,3322,0,0,82,0,128,0,37,0,0,49,25,71,5,5,52,1,1,83,0,81,1,76,40,27,0,0,21,47,54,0,34,0,0,0,0,0,0,5,0,0,1,0,0,0,1,1,1,43,72,82,0,40,50,0,0,0,0,40,0,0,36,64,71,71,0,0,40,30,5,0,28,1,14,71,66,7,3,40,3,3,75,3,30,75,3,58,3,3,0,43,67,68,69,46,68,47,52,31,0,0,0,0,0
1,7,7,1,1,7,4,0,40,Aric,Harris,0,7,7,70,0,0,0,0,0,0,0,38,76,0,37,2073,3323,47,3323,0,0,53,2,161,0,60,0,0,51,81,44,5,5,40,2,2,76,10,58,0,40,74,75,0,0,34,55,55,0,74,1,0,0,1,0,0,5,0,0,66,1,0,0,2,2,1,40,76,60,0,40,53,0,0,0,1,38,0,0,45,85,70,70,0,0,80,76,3,0,31,3,7,39,27,16,18,28,18,18,74,18,150,48,18,42,18,18,0,42,35,35,32,46,32,35,46,81,0,0,0,0,0
7,7,7,2,7,7,4,4,50,Jakorian,Bennett,0,7,7,90,0,0,0,0,0,0,0,50,90,0,84,77,3324,47,3324,0,0,96,2,172,0,54,0,1,68,47,70,5,5,65,1,1,90,0,81,1,78,51,50,0,0,17,46,58,0,51,0,0,0,0,0,0,5,0,0,2,1,0,0,1,1,1,52,74,85,0,62,59,0,0,0,0,51,0,0,70,58,87,87,0,0,50,43,5,0,54,3,16,84,89,4,4,66,4,4,71,4,35,65,4,50,4,4,0,59,88,90,50,59,46,57,57,47,0,1,0,0,0
2,8,8,3,8,8,4,4,29,Sam,Okuayinonu,0,8,8,70,0,0,0,0,0,0,0,32,75,0,82,5153,3325,47,3325,0,0,80,2,166,0,54,0,0,52,30,83,5,5,45,2,2,75,24,77,0,84,26,22,0,0,20,27,19,0,38,0,0,0,0,0,8,5,0,0,97,1,0,0,2,2,1,24,82,84,0,38,27,0,0,0,0,16,0,8,34,83,88,88,17,17,32,23,1,0,49,1,10,83,42,15,15,38,15,15,74,15,120,80,15,56,15,15,0,33,52,56,85,34,86,15,33,24,0,0,0,0,0
5,5,5,2,5,5,4,4,50,Ahmad,McCullough,0,5,5,70,0,0,0,0,0,0,0,50,83,0,76,4890,3326,47,3326,0,0,82,2,162,0,36,0,0,50,41,77,5,5,50,2,2,83,6,75,1,78,50,50,0,0,17,50,49,0,50,0,0,0,0,0,2,5,106,0,19,1,0,0,1,1,2,50,72,50,0,50,50,0,0,0,0,50,0,2,50,70,75,75,0,0,40,40,3,0,50,1,15,76,65,12,8,50,8,8,74,8,65,75,8,50,8,8,0,50,67,65,69,50,70,50,50,41,0,0,0,0,0
6,5,5,3,1,8,4,4,42,Carlos,Carriere,0,7,8,92,0,0,0,0,0,0,0,40,87,0,41,2329,3327,47,3327,0,0,77,2,172,0,34,0,0,85,86,50,5,5,85,2,2,87,2,82,1,42,50,50,0,0,0,27,58,0,50,0,0,0,0,0,0,5,0,0,83,0,0,0,2,2,1,42,84,68,0,62,30,0,0,0,0,42,0,0,85,58,77,77,0,0,85,81,6,0,84,5,3,45,30,16,5,86,5,5,77,5,40,54,5,49,5,5,0,51,33,33,32,29,38,53,36,87,0,0,0,0,0
6,6,6,3,6,6,4,4,50,Dontay,Demus Jr.,0,6,6,92,0,0,0,0,0,0,0,46,91,0,45,4932,3328,47,3328,0,0,83,0,142,0,40,0,1,91,44,42,5,5,91,2,2,91,0,83,1,13,51,61,0,0,17,59,68,0,50,0,0,0,0,0,0,5,0,0,7,0,0,0,1,1,2,51,82,87,0,74,65,0,0,0,0,45,0,0,90,62,90,90,5,5,50,45,3,2,82,1,3,46,37,5,6,91,6,6,76,6,55,47,6,48,6,6,0,65,49,33,46,67,44,66,65,45,0,1,0,0,0
6,7,6,0,7,7,4,4,40,Colby,McDonald,0,6,5,93,0,0,0,0,0,0,0,40,93,0,37,4926,3329,47,3329,0,0,82,0,128,0,40,0,0,58,74,33,5,5,52,2,2,93,2,87,1,41,57,56,0,0,17,63,64,0,55,0,0,0,0,0,0,5,0,0,23,1,0,0,2,2,2,40,74,75,0,67,63,0,0,0,0,40,0,0,51,70,68,68,0,0,81,84,1,2,67,5,1,36,28,16,6,51,6,6,71,6,50,36,6,56,6,6,0,63,35,35,33,63,50,62,62,74,0,0,0,0,0
5,5,5,0,5,5,4,4,40,Weston,Wolff,0,5,5,85,0,0,0,0,0,0,0,40,75,0,47,2127,3330,47,3330,0,0,77,0,36,0,36,0,0,73,39,44,5,5,73,2,2,75,0,82,1,36,75,75,0,0,17,34,34,0,76,0,0,0,0,0,0,5,0,0,19,2,0,0,1,1,1,40,74,73,0,56,43,0,0,0,0,39,0,0,70,72,70,70,0,0,40,39,3,0,47,1,4,45,48,12,8,71,8,8,76,8,70,43,8,38,8,8,0,29,45,43,45,58,45,52,41,39,0,0,0,0,0
7,7,7,0,7,7,0,0,31,Harrison,Beattie,0,7,7,70,0,0,0,0,0,0,0,70,79,0,40,4891,3331,47,3331,0,0,76,2,1,0,30,0,0,49,73,41,5,5,53,2,2,79,2,63,1,47,41,42,0,0,0,47,45,0,29,0,0,0,0,0,0,5,0,0,41,1,0,0,2,2,1,30,80,59,0,49,50,0,0,0,0,70,0,0,54,52,70,70,0,0,77,71,6,0,44,1,19,41,37,4,4,50,4,4,71,4,35,44,4,44,4,4,0,49,40,40,43,48,43,49,50,77,0,0,0,0,0
5,5,8,0,5,9,4,4,49,Devyn,King,0,5,6,90,0,0,0,0,0,0,0,40,89,0,77,1207,3332,47,3332,0,0,81,2,167,0,49,0,1,47,53,60,5,5,47,1,1,89,6,80,1,66,46,51,0,0,0,54,51,0,43,0,0,0,0,0,0,5,0,0,29,2,0,0,1,1,2,49,76,77,0,58,59,0,0,0,0,40,0,0,53,62,70,70,0,0,44,53,2,0,48,3,16,75,80,16,2,44,2,2,71,2,20,54,2,48,2,2,0,52,80,80,49,54,48,53,53,53,0,0,0,0,0
1,7,7,2,1,7,4,4,40,Spencer,Anderson,0,7,7,70,0,0,0,0,0,0,0,40,85,0,29,4922,3333,47,3333,0,0,55,2,178,0,18,0,1,44,37,40,5,5,46,1,1,85,0,60,1,45,77,77,0,0,17,46,52,0,76,4,0,0,1,0,0,5,0,0,54,1,0,0,1,1,1,40,78,59,0,46,39,0,0,0,1,40,0,0,44,88,72,72,0,0,40,50,5,0,42,3,9,40,43,16,20,45,20,20,77,20,170,45,20,43,20,20,0,48,31,42,51,47,49,48,49,50,0,1,0,0,0
5,5,5,2,5,5,4,4,35,Chigoziem,Okonkwo,0,5,5,85,0,0,0,0,0,0,0,22,86,0,48,2312,3334,47,3334,0,0,79,2,161,0,58,0,0,70,32,43,5,5,72,1,1,86,0,84,1,41,72,75,0,0,17,64,64,0,74,0,0,0,0,0,0,5,0,0,9,2,0,0,1,1,1,35,93,80,0,72,70,0,0,0,0,28,0,0,72,77,78,78,5,5,29,54,4,0,68,1,4,40,48,11,11,71,11,11,75,11,90,41,11,56,11,11,0,66,37,33,40,67,42,69,69,54,0,1,0,0,0
5,5,5,2,5,5,4,4,43,Durell,Nchami,0,5,5,79,0,0,0,2,2,0,0,40,88,0,69,4866,3335,47,3335,0,0,74,2,161,0,39,0,0,36,78,69,5,5,40,2,2,88,0,88,1,69,43,39,0,0,17,39,43,0,47,0,0,0,0,0,0,5,0,0,30,0,0,0,2,2,1,40,80,76,0,40,34,0,0,0,0,40,0,0,32,76,73,73,11,11,77,69,4,0,25,5,11,70,64,12,12,15,12,12,76,12,100,67,12,52,12,12,0,39,64,65,69,54,67,35,51,80,0,1,0,0,0
6,6,6,0,6,6,4,4,40,Peny,Boone,0,6,6,93,0,0,0,0,0,0,0,40,82,0,68,5425,3336,47,3336,0,0,77,2,178,0,52,0,0,61,70,70,5,5,63,2,2,82,0,91,1,70,62,61,0,0,17,72,68,0,63,0,0,0,0,0,0,5,0,0,13,0,0,0,1,1,1,40,80,69,0,80,72,0,0,0,0,40,0,0,64,71,70,70,2,2,65,64,3,0,58,2,1,69,67,5,10,59,10,10,73,10,85,64,10,47,10,10,0,73,71,70,49,72,40,73,73,65,0,0,0,0,0
7,7,7,3,7,7,4,4,35,Darryl,Jones,0,7,7,92,0,0,0,0,0,0,0,34,87,0,36,11568,3337,47,3337,0,0,87,0,178,0,52,0,0,80,40,50,5,5,80,1,1,87,0,82,1,43,50,59,0,0,17,46,63,0,55,0,0,0,0,0,11,5,0,0,21,0,0,0,1,1,1,36,78,82,0,60,51,0,0,0,0,36,0,11,80,62,80,80,5,5,37,51,3,2,79,2,3,39,47,4,5,80,5,5,75,5,40,37,5,74,5,5,0,59,35,33,33,57,33,61,62,51,0,1,0,0,0
6,6,6,1,6,6,4,4,50,Beau,Brade,0,6,6,86,0,0,0,0,0,0,0,43,93,0,63,4877,3338,47,3338,0,0,83,0,160,0,61,0,0,64,40,66,5,5,60,1,1,93,4,84,1,72,39,40,0,0,17,53,53,0,42,0,0,0,0,0,0,5,0,0,25,0,0,0,1,1,1,54,80,84,0,57,57,0,0,0,0,42,0,0,65,75,72,72,0,0,48,51,2,0,64,3,17,63,71,6,5,59,5,5,73,5,40,65,5,46,5,5,0,52,70,71,49,57,52,58,52,51,0,0,0,0,0
6,6,6,0,6,6,4,4,39,Dante,Trader,0,6,6,86,0,2,2,0,0,2,2,37,92,0,71,1801,3339,47,3339,0,0,74,0,126,0,56,0,0,37,25,68,5,5,42,1,1,92,20,83,0,71,35,41,0,0,17,38,39,0,37,0,0,0,0,0,11,5,0,0,20,2,0,0,1,1,2,36,82,72,0,43,40,0,0,0,0,36,0,11,35,67,70,70,0,8,41,54,3,2,41,3,18,71,72,5,3,44,3,3,72,3,30,61,3,31,3,3,0,38,75,74,63,46,65,41,39,54,0,0,0,0,0
8,8,8,0,7,8,4,4,49,Rakim,Jarrett,0,8,8,92,0,0,0,0,0,0,0,40,88,0,64,4911,3340,47,3340,0,0,91,2,128,0,43,0,0,89,42,61,5,5,89,1,1,86,2,81,1,71,50,50,0,0,17,62,63,0,50,0,0,0,0,0,0,5,0,0,5,0,0,0,1,1,1,49,88,87,0,76,66,0,0,0,0,39,0,0,89,60,89,89,0,0,48,43,2,0,73,1,3,62,65,2,3,89,3,3,72,3,30,63,3,48,3,3,0,66,58,62,49,68,46,67,64,52,0,0,0,0,0
3,7,7,1,7,7,4,4,40,Deshawn,Holt,0,7,7,79,0,0,0,0,0,0,0,40,91,0,78,4942,3341,47,3341,0,0,79,2,172,0,32,0,0,55,37,77,5,5,56,1,1,91,28,88,1,81,40,35,0,0,17,28,51,0,38,0,0,0,0,0,0,5,0,0,39,0,0,0,1,1,1,40,82,80,0,34,24,0,0,0,0,40,0,0,57,70,79,79,11,8,40,51,1,0,30,3,13,78,68,14,9,43,9,9,77,9,75,78,9,33,9,9,0,41,67,68,72,40,71,44,46,28,0,0,0,0,0
6,6,6,0,6,6,4,4,39,Marcus,Fleming,0,6,6,92,0,0,0,3,3,0,0,37,88,0,42,2222,3342,47,3342,0,0,85,2,190,0,40,0,1,69,43,42,5,5,69,2,2,88,20,78,1,25,53,52,0,0,17,47,64,0,52,0,0,0,0,0,12,5,0,0,1,0,0,0,2,2,1,37,92,87,0,66,51,0,0,0,0,40,0,12,71,56,72,72,0,0,41,42,4,2,73,3,3,43,43,6,2,69,2,2,70,2,20,33,2,48,2,2,0,52,42,43,42,54,38,58,56,41,0,0,0,0,0
4,6,6,2,8,7,4,4,27,Isaiah,Hazel,0,7,6,90,0,0,0,0,0,0,0,31,90,0,67,4922,3343,47,3343,0,0,88,0,171,0,11,0,0,60,25,66,5,5,59,2,2,90,7,82,1,72,40,37,0,0,5,41,45,0,35,0,0,0,0,0,0,5,0,0,14,2,0,0,1,1,1,9,84,81,0,61,44,0,0,0,0,27,0,0,62,62,72,72,0,0,24,25,6,0,61,1,16,65,78,16,5,60,5,5,73,5,45,63,5,52,5,5,0,48,78,79,43,46,39,46,40,25,0,0,0,0,0
6,6,6,0,6,6,4,4,40,Zach,Perkins,0,6,6,70,0,0,0,0,0,0,0,50,76,0,48,2150,3344,47,3344,0,0,53,2,172,0,49,0,1,42,40,44,5,5,43,2,2,76,10,60,0,35,73,74,0,0,20,15,41,0,76,2,0,0,1,0,0,5,0,0,77,1,0,0,1,1,1,22,80,52,0,50,47,0,0,0,1,50,0,0,48,85,66,66,0,0,50,43,3,0,50,3,8,46,50,5,20,50,20,20,77,20,170,30,20,50,20,20,0,41,50,50,41,45,35,45,36,40,0,0,0,0,0
5,5,5,2,5,5,4,4,40,Tyler,Baylor,0,5,5,70,0,0,0,0,0,0,0,40,86,0,71,4881,3345,47,3345,0,0,79,2,175,0,48,0,0,43,37,70,5,5,40,1,1,86,11,75,1,67,50,38,0,0,5,43,43,0,40,0,0,0,0,0,0,5,0,0,10,0,0,0,1,1,1,40,78,64,0,41,42,0,0,0,0,40,0,0,41,81,72,72,0,0,46,37,3,0,33,5,10,70,59,7,13,37,13,13,76,13,105,65,13,52,13,13,0,27,61,57,66,40,66,51,38,38,0,0,0,0,0
5,5,5,0,5,5,4,4,40,Delmar,Glaze,0,5,5,70,0,0,0,0,0,0,0,40,76,0,50,8272,3346,47,3346,0,0,53,2,162,0,51,0,1,46,44,47,5,5,44,1,1,76,22,57,0,43,78,77,0,0,5,43,52,0,75,0,0,0,0,0,0,5,0,0,74,1,0,0,1,1,1,40,87,53,0,46,20,0,0,0,0,40,0,0,44,85,71,71,11,11,48,43,4,0,47,3,5,45,46,7,18,44,18,18,77,18,145,34,18,35,18,18,0,39,46,48,32,42,26,20,46,44,0,0,0,0,0
6,6,6,3,6,6,4,4,40,Tayon,Fleet-Davis,0,6,6,93,0,0,0,0,0,0,0,40,89,0,41,4940,3347,47,3347,0,0,80,2,174,0,45,0,1,62,47,48,5,5,59,2,2,89,13,88,1,45,53,53,0,0,17,74,82,0,55,0,0,0,0,0,0,5,0,0,8,0,0,0,2,2,1,40,82,75,0,74,74,0,0,0,0,39,0,0,65,72,79,79,11,11,54,54,4,0,42,3,1,45,43,5,6,62,6,6,72,6,55,30,6,51,6,6,0,75,37,27,34,74,5,74,76,54,0,0,0,0,0
5,5,5,3,5,5,4,4,50,Kenny,Bennett,0,5,5,90,0,0,0,0,0,0,0,50,96,0,74,9583,3348,47,3348,0,0,88,2,178,0,41,0,1,59,53,73,5,5,62,1,1,96,10,82,1,79,50,50,0,0,15,50,50,0,50,0,0,0,0,0,0,5,0,0,24,2,0,0,1,1,1,50,84,84,0,63,50,0,0,0,0,50,0,0,60,62,73,73,17,17,51,57,5,2,51,3,16,74,76,7,5,61,5,5,75,5,40,73,5,50,5,5,0,50,75,76,67,50,65,50,50,54,0,0,0,0,0
9,9,9,2,9,9,0,0,56,Anthony,Pecorella,0,9,9,70,0,0,0,0,0,0,0,77,93,0,37,8037,3349,47,3349,0,0,83,0,28,0,21,0,0,21,18,17,5,5,48,1,1,93,20,63,0,44,14,16,0,0,0,44,48,0,13,0,0,0,0,0,11,5,0,0,98,2,0,0,1,1,2,53,85,58,0,51,26,0,0,0,0,80,0,11,15,51,79,79,2,2,13,10,4,0,16,3,20,25,15,1,3,25,3,3,75,3,30,15,3,53,3,3,0,51,35,35,16,48,16,59,58,20,0,1,0,0,0
6,6,6,0,6,6,0,0,74,David,Foust,0,6,6,94,0,0,0,0,0,0,0,40,81,0,28,4924,3350,47,3350,0,0,69,2,1,0,58,0,0,42,48,41,5,5,41,1,1,81,6,87,1,42,32,26,0,1,0,41,35,0,37,2,0,0,0,0,0,5,0,0,14,0,0,0,1,1,1,76,82,65,0,70,45,0,0,0,0,40,0,0,45,64,66,66,7,0,48,45,3,0,37,1,0,35,39,6,6,41,6,6,75,6,50,39,6,66,6,6,0,43,38,35,33,47,37,45,41,48,0,1,0,0,0
1,7,7,2,1,7,4,4,40,Evan,Gregory,0,7,7,70,0,0,0,0,0,0,0,40,72,0,37,4885,3351,47,3351,0,0,68,2,142,0,32,0,0,47,36,50,5,5,51,1,1,72,22,58,0,44,75,76,0,0,5,45,49,0,75,0,0,0,1,0,0,5,0,0,52,1,0,0,1,1,1,44,93,50,0,48,49,0,0,0,1,40,0,0,44,86,69,69,11,11,40,57,3,0,51,1,8,32,44,16,18,55,18,18,76,18,150,32,18,43,18,18,0,47,35,35,27,52,34,49,48,57,0,0,0,0,0
6,6,6,3,6,6,4,4,33,Brian,Cobbs,0,6,6,92,0,0,0,0,0,0,0,32,92,0,39,11585,3352,47,3352,0,0,70,0,177,0,19,0,1,78,24,50,5,5,78,1,1,92,4,83,1,53,50,56,0,0,0,57,61,0,52,2,0,0,0,0,0,5,0,0,15,0,0,0,1,1,1,21,80,79,0,66,67,0,0,0,0,21,0,0,76,65,74,74,11,11,23,53,3,0,81,1,3,32,45,5,6,76,6,6,74,6,50,41,6,92,6,6,0,63,58,57,32,64,31,65,65,53,0,0,0,0,0
5,5,5,0,5,5,4,4,34,Ja'Khi,Green,0,5,5,70,0,0,0,0,0,0,0,39,80,0,35,4890,3353,47,3353,0,0,59,2,142,0,46,0,0,35,63,22,5,5,39,2,2,80,0,58,0,42,74,75,0,0,5,40,38,0,74,1,0,0,1,0,0,5,0,0,75,1,0,0,2,2,1,37,70,52,0,41,46,0,0,0,1,39,0,0,40,86,68,68,0,0,73,67,3,0,55,3,6,30,40,9,18,36,18,18,77,18,150,29,18,37,18,18,0,27,28,30,12,42,38,46,46,67,0,0,0,0,0
5,5,5,0,5,5,4,4,39,Mitchell,Gorgas,0,5,5,70,0,0,0,0,0,0,0,39,75,0,34,5158,3354,47,3354,0,0,62,2,69,0,57,0,0,23,66,40,5,5,10,2,2,75,14,57,0,42,71,71,0,0,17,34,36,0,71,0,0,0,1,0,0,5,0,0,69,1,0,0,1,1,1,39,84,33,0,35,26,0,0,0,1,39,0,0,33,85,65,65,0,0,72,64,5,0,39,1,7,38,30,11,17,40,17,17,75,17,140,39,17,50,17,17,0,32,41,40,45,36,44,35,37,68,0,0,0,0,0
7,7,7,3,7,7,4,4,50,Challen,Faamatau,0,7,7,93,0,0,0,0,0,0,0,50,88,0,43,2569,3355,47,3355,0,0,83,2,115,0,51,0,0,50,40,42,5,5,60,1,1,88,0,89,1,42,50,50,0,0,17,68,74,0,50,2,14,0,0,0,0,5,0,0,29,0,0,0,1,1,1,50,99,77,0,77,71,0,0,0,0,50,0,0,50,70,76,76,0,0,43,43,3,0,45,3,1,34,46,4,8,58,8,8,71,8,65,43,8,50,8,8,0,72,43,46,44,72,41,72,74,43,0,1,0,0,0
7,7,7,0,7,7,4,4,40,Osita,Smith,0,7,7,78,0,0,0,0,0,0,0,40,98,0,69,4877,3356,47,3356,0,0,86,2,189,0,52,0,0,61,39,71,5,5,63,1,1,98,44,83,1,74,40,40,0,0,17,19,40,0,45,0,0,0,0,0,0,5,0,0,22,0,0,0,1,1,1,40,65,78,0,53,21,0,0,0,0,40,0,0,62,68,72,72,0,0,43,44,1,0,61,2,14,71,71,4,6,62,6,6,74,6,50,69,6,44,6,6,0,54,70,69,58,37,51,20,32,44,0,0,0,0,0
7,7,7,1,7,7,4,4,38,Kobi,Thomas,0,7,7,84,0,0,0,0,0,0,0,50,88,0,79,4904,3357,47,3357,0,0,79,2,176,0,41,0,1,53,44,74,5,5,55,1,1,88,0,78,1,78,49,50,0,0,17,38,39,0,50,0,11,11,0,0,0,5,0,0,35,0,0,0,1,1,1,39,72,76,0,50,36,0,0,0,0,50,0,0,51,72,75,75,2,8,40,48,3,0,51,3,14,75,70,4,9,53,9,9,73,9,75,72,9,50,9,9,0,41,71,71,49,43,52,42,31,44,0,0,0,0,0
7,7,7,0,7,7,4,4,40,Tarheeb,Still,0,7,7,90,0,0,0,0,0,0,0,40,92,0,81,7487,3358,47,3358,0,0,86,2,161,0,28,0,1,43,40,82,5,5,43,1,1,92,0,80,1,75,34,32,0,0,17,50,52,0,39,0,0,0,0,0,3,5,106,0,12,2,0,0,1,1,1,40,40,82,0,40,36,0,1,0,0,40,0,3,43,54,77,77,0,0,40,40,6,2,61,0,16,80,85,4,3,43,3,3,72,3,25,58,3,43,3,3,0,42,85,84,44,38,46,41,51,40,0,1,0,0,0
8,8,8,0,8,8,3,3,40,Devonte,Golden-Nelson,1,8,8,90,0,0,0,0,0,0,0,30,92,0,76,10552,3360,48,3360,0,0,84,2,155,0,55,0,0,58,40,72,3,3,61,2,2,92,2,81,1,75,50,50,0,0,21,50,50,0,50,0,0,0,0,0,0,5,0,0,25,2,0,0,1,1,1,40,85,77,0,50,50,0,0,0,0,30,0,0,50,60,71,71,0,0,45,40,6,0,50,3,16,76,75,7,3,58,3,3,71,3,24,58,3,50,3,3,0,50,80,75,57,82,58,82,55,40,0,0,0,0,0
2,8,8,2,8,8,3,3,40,Dylan,Parham,1,8,8,70,0,0,0,0,0,0,0,30,82,0,40,2308,3361,48,3361,0,0,56,2,124,0,64,0,0,40,64,50,4,4,40,2,2,81,0,56,0,50,88,88,0,0,34,50,50,0,90,0,0,0,1,0,11,5,0,0,56,1,0,0,2,2,2,40,85,50,0,50,50,0,0,0,1,30,0,11,30,88,87,87,15,15,83,74,3,1,30,5,8,50,30,15,15,40,15,15,75,15,125,50,15,50,15,15,0,50,30,30,50,70,50,70,70,81,0,1,0,0,0
